mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8597027972027973,1716971713,,True,1,5b3df_00037,2024-05-29_10-35-13,5377.364926338196,5377.364926338196,404753,cicciarella-alienware,147.162.13.167,5377.364926338196,1
