mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8622542997542997,1717559072,,True,1,5b3df_00085,2024-06-05_05-44-32,15266.651933193207,15266.651933193207,632949,cicciarella-alienware,147.162.13.167,15266.651933193207,1
