mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8450413223140495,1716745751,,True,1,5b3df_00021,2024-05-26_19-49-11,11374.180362224579,11374.180362224579,316306,cicciarella-alienware,147.162.13.167,11374.180362224579,1
