mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8168290043290044,1716772527,,True,1,5b3df_00023,2024-05-27_03-15-27,9048.863273620605,9048.863273620605,327084,cicciarella-alienware,147.162.13.167,9048.863273620605,1
