mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8775826446280991,1717359322,,True,1,5b3df_00067,2024-06-02_22-15-22,9464.869913816452,9464.869913816452,559638,cicciarella-alienware,147.162.13.167,9464.869913816452,1
