mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7560876623376622,1717603533,,False,1,5b3df_00089,2024-06-05_18-05-33,5757.266195774078,5757.266195774078,654029,cicciarella-alienware,147.162.13.167,5757.266195774078,1
0.803698752228164,1717614010,,True,2,5b3df_00089,2024-06-05_21-00-10,10477.085927248001,16234.35212302208,654029,cicciarella-alienware,147.162.13.167,16234.35212302208,2
