mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8664772727272727,1716566292,,True,1,5b3df_00006,2024-05-24_17-58-12,15493.93283367157,15493.93283367157,238313,cicciarella-alienware,147.162.13.167,15493.93283367157,1
