mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8912337662337662,1717067366,,True,1,5b3df_00045,2024-05-30_13-09-26,11919.556218385696,11919.556218385696,448711,cicciarella-alienware,147.162.13.167,11919.556218385696,1
