mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8375,1717135884,,True,1,5b3df_00050,2024-05-31_08-11-24,12885.514672279358,12885.514672279358,473950,cicciarella-alienware,147.162.13.167,12885.514672279358,1
