mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7512175324675325,1717686225,,False,1,5b3df_00095,2024-06-06_17-03-45,6103.0831298828125,6103.0831298828125,685613,cicciarella-alienware,147.162.13.167,6103.0831298828125,1
0.7426136363636363,1717690549,,True,2,5b3df_00095,2024-06-06_18-15-49,4323.600244998932,10426.683374881744,685613,cicciarella-alienware,147.162.13.167,10426.683374881744,2
