mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9158130601792575,1717016364,,True,1,5b3df_00041,2024-05-29_22-59-24,15155.508346796036,15155.508346796036,418618,cicciarella-alienware,147.162.13.167,15155.508346796036,1
