mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8678977272727273,1716550796,,True,1,5b3df_00005,2024-05-24_13-39-56,8454.471444368362,8454.471444368362,233954,cicciarella-alienware,147.162.13.167,8454.471444368362,1
