mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8522727272727274,1717001207,,True,1,5b3df_00040,2024-05-29_18-46-47,5733.67662525177,5733.67662525177,416449,cicciarella-alienware,147.162.13.167,5733.67662525177,1
