mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8399122807017544,1717162931,,True,1,5b3df_00052,2024-05-31_15-42-11,11733.422400712967,11733.422400712967,484721,cicciarella-alienware,147.162.13.167,11733.422400712967,1
