mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8918449197860964,1716990127,,True,1,5b3df_00038,2024-05-29_15-42-07,18411.469071626663,18411.469071626663,406879,cicciarella-alienware,147.162.13.167,18411.469071626663,1
