mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8791461916461917,1716902215,,True,1,5b3df_00033,2024-05-28_15-16-55,15301.842490434647,15301.842490434647,373816,cicciarella-alienware,147.162.13.167,15301.842490434647,1
